_id	category	document	label
124370711878	politics	“방위비 증액 공평하다”더니…정의용 “차기엔 다른 기준으로”	0
232894941067	politics	“미공개 정보로 투기” 권익위 명단 등장한 ‘흑석선생’ 김의겸	0
729720887279	politics	언론재갈 날치기 D-2…송영길 "재갈은 무슨 재갈" 명분쌓기 총력전	0
942418718579	politics	野 "인천, 카불공항 안되란 법 있나"…정의용 "황당" 버럭	0
344072658808	politics	부동산 불법거래 의혹 의원' 찍힌 김의겸 "오히려 잘됐다"	0
322314212738	politics	文 드루킹 존재 알았나 묻자, 이철희 “말씀 못 드리겠다”	0
59374246757	politics	정의당, 이준석 향해 “불법 의혹 명단 공개·엄정 조치하라”	0
901669109029	politics	정의용, 주한미군 기지 아프간 난민 수용 "미국과 현재 협의 없다"	0
501144941566	politics	“언론중재법 독소조항 많다”던 김두관…반나절만에 “우리당 법안은 찬성”	0
656842775910	politics	野 "몸보신 위해 악법 통과…文,거부권 행사하라" 靑에 총공세	0
746550767760	politics	부동산 조사 앞장섰던 '흑석선생' 김의겸…"제 발등 찍은 격"	0
583642814462	politics	최재형, 조민 부산대 입학취소에 "사필귀정…제자리 돌아가길"	0
692896382087	politics	윤미향 '셀프 보호법' 반박에 이용수 할머니 "아직도 죄 몰라"	0
201480679891	politics	친문 시끄럽고 지저분' 인터뷰 논란에 이재명 "왜곡 보도" 이낙연 "어설픈 변명"	0
422846454125	politics	“김의겸, 업무상 비밀이용 부동산투기 의혹”	0
175073381948	politics	"이혼 앞두고, 배우자의 오빠 명의 신탁 드러나" 野 부동산의혹 13명 누구	0
550769335132	politics	진중권 “언론운동한 분도 반대하는 데… 민주당, 반동세력 됐다”	0
13766107354	politics	[속보] 당정 “연소득 5000만원 이하 청년에 무이자월세 대출”	0
380007597647	politics	與 원로 유인태 "언론중재법 어리석은 행동, 굉장한 자충수"	0
408209787433	politics	[속보] 국민의힘, ‘부동산 의혹’ 한무경 제명…5명 탈당권고	0
138571785627	politics	유엔까지 간 언론중재법…“자유인권규약 위반” 진정서 발송	0
211725099085	politics	＂북 가계 소득 70%가 시장·암거래 … 공식 시장 전환할 필요”	0
56900476429	politics	“군사 분야는 한·미간 긴밀한 소통 필요 … 비핵화 전까지 강력한 방어태세 유지를”	0
3626088513	politics	빅터 차 “2차 북·미 정상회담서 농축 우라늄 논의해야”	0
488710162723	politics	놀런드 “북한, 영공 열고 철도 이어야 돈 번다”	0
431711109250	politics	볼턴 “북한 지도부, 내가 민간인 신분된 걸 기뻐할 것”	0
206284821192	politics	언론재갈법' 방관한 文…'거부권 패싱'으로 암묵적 동조 수순	0
803525780933	politics	文대통령, 시민참여·신남방북방·국토교통비서관 등 신임 비서관 인사	0
12248526171	politics	열린민주 “김의겸 별도 조치 안 해…권익위, 무책임·형식적 조사”	0
34690795374	politics	이준석 "부동산 조사 일부 불명확…명단 확인 못해준다"	0
360102936223	politics	野 '부동산의혹' 리스트 터졌다…'나는 임차인' 윤희숙 등 12명	0
354801018009	society	국내1호 영리병원 판결 뒤집혔다···"녹지국제 허가취소 부당"	0
402787867186	society	北에 피살된 해수부 공무원 유족, 정부 상대로 정보공개 소송	0
674907387731	society	국보법 위반' 연구위원, "北 공작원은 유령…짜맞추기 수사"	0
779638056790	society	나경원, 자녀 진학 ‘엄마찬스’ 보도한 뉴스타파 손배소 패소	0
163988517343	society	23살 배달원 다리 절단…만취 역주행 운전자는 징역 4년	0
972120557278	society	맥도날드 빵 '스티커 갈이' 의혹…알바생 "터질게 터졌다"	0
179171870706	society	“입시비리 전부 유죄” …검찰 '정경심 징역 4년' 불복·상고	0
48027494569	society	교육부도 "의외의 결과"...인하대 재정지원 탈락 미스터리	0
508130496596	society	첫 '물고기 동물학대' 판단…산천어 축제는 왜 학대 아닐까	0
322330101180	society	유병언 큰딸 132억 증여세 소송서 승소…"공시송달 요건 미충족"	0
151770770387	society	코로나 민생' 긴급수혈…서울시 2차 추경 1.8兆 편성	0
868356599224	society	檢 수심위, 김오수 뜻대로…백운규 ‘9대6 불기소’ 결론 냈다	0
178450171493	society	"역학조사 TF 해체? 그런 조직 없다"…경찰 수사 협조 나선 서울시	0
335605142	society	대물한도 1억, 車 666대 물어줄판…천안 주차장 화재 참사[영상]	0
278461739450	society	국토부 블로그에 '민식이법 놀이' 글 논란···4시간만에 삭제	0
287924640744	society	음식에서 비닐 나오자 '별점 2점'…그 식당의 레전드 사과문	0
390238455721	society	20일 거리두기 조정…감염 늘어난 식당ㆍ카페 추가 대책 나올까	0
606883732836	society	"하루라도 빨리 맞고싶다" 3040 1만명, AZ잔여백신 싹쓸이	0
467305038054	society	지적장애女 성추행방송한 BJ…피해여성, 그를 남친이라 여겼다	0
197816299973	society	경찰, 양경수 민주노총 위원장 영장 집행 무산	0
501088072433	society	김오수 뜻대로…檢 수심위, 백운규 ‘9대6 불기소’ 결론 냈다	0
987635704388	society	[속보] 내일 일주만에 2000명대···오후 9시 1995명 확진	0
707380472439	society	경찰, ‘이재명 악플’ 6개 아이디 쫓는다…중국 전화번호로 가입	0
58810551513	society	유병언 153억 증여세 소송···장녀 이겼는데 차녀는 졌다 왜	0
791583050600	society	떡볶이 건드린 황교익…분식업 분통 "불량식품이란 근거있나"	0
34742640068	society	국내 확진자 열에 하나는 외국인…1주일에 1379명	0
709493942732	society	‘한동훈 독직폭행’ 정진웅…법무부 1심 유죄 뒤에야 직무배제	0
819433032330	society	KF94 마스크 쓰고 20분만 수업했는데…울산 어린이집 집단감염, 왜?	0
211752337756	society	정부, 원전 엎고 영덕군에 "409억 내놔라"…郡, 이자 겁나 일단 '반납'	0
948235903055	society	해군사관학교 1학년생도 내달부터 이성교제 가능…인권위 권고 수용	0
125698419137	society	한밤 "저거 사람 아니야?" 경악…시속 100km 위험한 질주[영상]	0
174116796106	society	檢, '승부조작 의혹' 윤성환 전 삼성투수에 징역2년 구형	0
812140187897	society	정치 풍자는 없었지만 기발했다…돌아온 의정부고 졸업사진	1
782348919326	society	대량출혈 환자 두고 퇴근...'공장식 유령수술' 병원장 3년형	0
985696430410	society	임기 3개월 남기고…5·18기록관장, 무면허 음주사고로 사의	0
847260390238	society	확진자 쏟아지는데 5주째 대면예배…전광훈 사랑제일교회 폐쇄	0
824038408955	society	코로나 불안' 20대·여성·저소득층 특히 취약...20대 40% 중증 우울 위험	0
512271706094	society	LS엠트론 "미쓰비시중공업 돈 아니다" 복병…또 소송전 가나	0
931395093724	society	‘프랑스대사관 담벼락 협박전단’ 무슬림들 대법원으로…검찰 상고	0
774549846184	society	與 기후위기대응법 단독처리…"2030년까지 최소 35% 감축"	0
870856469020	society	[THINK ENGLISH] 삼성전자의 새로운 폴더블폰, 이달 출시	1
494207022037	society	“녹지병원 미개원, 귀책 제주도에 있다”…항소심서 판결 뒤집힌 이유보니	0
345989912835	society	김대근 사상구청장, 징역 6개월 집유로 직위 상실	0
292577576454	society	영탁막걸리 제조사 반격 "영탁 150억 요구 근거자료 있다"	0
546937990295	society	‘가을 장마’ 금토일 비비비… “폭염 꺾이고 일교차 조심”	0
5284377380	society	LS엠트론 "미쓰비시중공업 돈 아니다"…징용배상 복병 만났다	0
600429228673	society	창원 아파트 가로지른 굉음의 UFO?…美 F16 저공비행 사과	0
526475611447	society	식약처, 러시아산 코로나19 백신 ‘코비박’ 사전검토 착수	1
605338111325	society	‘환경부 블랙리스트’ 피해자 극단 선택에…법원 “업무상 재해”	0
951418668655	society	여성 신임 법관 다시 과반됐다…법조일원화 이후 처음	0
208561925279	society	물폭탄 뿌린 '가을 장마' 토요일 상륙···일요일은 한낮 32도	0
566746948149	society	文 대선특보, 여장 남자에 성매수 시도…경찰 조사 받는다	0
805567439326	society	출소 1달 만에…전자발찌 차고 무음카메라로 女 1만5000회 ‘찰칵’	0
853398619133	society	[이시각]국회도 청와대도 에너지 절약을 위해 5분간 소등!	1
459665103412	society	서울 지하철 5년 만에 발 묶이나…노조, 파업투표 가결	0
78986289350	society	故 박원순 변호사 페북 글에 여가부도 “‘2차 가해’ 해당”	0
461843943391	society	칼퇴한 평일 오후 6시30분, 둘끼리의 야등이 시작된다	0
92610058180	society	서울시 여성가족재단 대표이사에 정연정 교수	1
798043089573	society	탈레반 특수부대?…백색 복면·제복, 방탄조끼 입고 시가행진	0
353063186386	society	정부 “2주간 모더나 701만회분 공급”...항의 방문에도 215만 회분 부족	0
223756782510	society	코로나19로 휴원인데 등원율은 70% 육박…속타는 부모·어린이집	0
205370080005	society	백신 맞은 부모와 식당 되고, 집은 안돼…또 산으로 간 방역	0
139008220516	society	언론중재법 환영한 조국, 과거엔 "비판자 경고 주려는 것"	0
257324388458	society	"학교 가지마, 양치 하지마"…곰팡이 집에 5형제 가둬 키운 아빠	0
932438308884	society	광화문서 “할렐루야”… 폐쇄된 사랑제일교회, 광장에서 예배 강행	0
860000730468	society	편견 우려, 한국 사는 무슬림들 "탈레반은 무슬림 아닌 테러 단체"	0
215435855222	society	"아빠찬스 허위보도로 명예훼손" 소송낸 문희상 아들…1심 패소	0
490021222060	society	택시 착각 만취여성 성폭행 시도…성범죄 전과에도 집유 왜	0
119308111184	society	태풍 '오마이스' 우리나라로···내일밤 최대 400mm 비 뿌린다	0
93045851328	society	태풍 ‘오마이스’ 오늘밤 남해안 상륙…최대 400㎜ 폭우	0
746585497105	society	90세 수척해진 전두환, 혈액암으로 투병 중	0
415240970025	society	4인 허용, 카페는 되고 집은 안 돼? 뒤죽박죽 방역 기준	0
9429106691	society	‘라임 술 접대’ 중징계, 이성윤·이규원 영전…이중잣대 논란	0
910939287922	society	당국 "백신 맞아달라…돌파감염은 0.03%뿐, 사망 97% 예방"	1
467779602856	society	[소년중앙] 소중 책책책 - 서평 쓰고 책 선물 받자	1
373172874162	society	[소년중앙] 피보다 진한 인연으로 묶인 가족이 보여준 슈퍼파워	1
476181470861	society	[소년중앙] 상감청자 빚어낸 도공처럼 내 취향 그릇 만들기 도전	1
512293468587	society	[소년중앙] 껍질에 난 혹에서 수액 흘리는 벚나무, 알고 보니 아프대요	1
404253406642	society	[소년중앙] 스트레스라는 괴물을 키우는 것은	0
94587850247	society	[소년중앙] 관리사·장제사·도핑검사관…'말' 하나에 달려있는 직업 엿보기	1
776471003151	society	검은색 속옷 금지' 서울 31개 여중, 여고 복장 규정 바뀐다	0
656480659281	society	[인생 사진 찍어드립니다] 35년 동고동락한 원더우먼 직장 동료의 정년퇴직 기념사진	1
536193321514	society	코로나 뚫고 온 아빠와 가족사진	1
475784862303	society	팬티만 입고 두만강 세 번 건너온 탈북 엄마의 소원[인생 사진 찍어드립니다]	0
824133725858	society	아흔 할아버지와 서른둘 손녀의 ‘커플티’···푸른 하늘에 새긴 '추억'[인생 사진 찍어드립니다]	1
627350777059	society	35년만의 웨딩사진···아내에 반지 대신 5만원 건넨 웃픈 사연[인생 사진 찍어드립니다]	1
757154209553	society	“여보, 나만 믿어” 췌장암 남편 목말 태웠다	1
790912719228	society	웃음이 췌장암 씹어버렸다, 강애리자 부부 기적은 진행중 [인생 사진 찍어드립니다]	1
274244875908	society	“우린 몸짓으로 사는 광대”…‘호호호 삼남매’의 몸생몸사 [인생 사진 찍어드립니다]	1
36656808741	society	12호 태풍 ‘오마이스’ ...경기·충청 등 호우특보	0
221419779124	society	‘핫플’ 롯데백 동탄점 직원 확진에 화성시민 "밖에 나가기 겁나"	0
507030730325	society	검찰 수사관이 백화점서 여성 신체 불법촬영	0
599306523767	society	“설명없이 부실대학 낙인”…뿔난 인하대생은 ‘과잠’ 꺼냈다	0
25848727709	society	남구준 국수본부장 “양경수 구속영장, 신속하게 기한 내 집행 검토”	0
453285352319	society	2023년 고1부터 고교학점제 적용…대입 개편안 2024년 발표	1
580033175917	society	“실미도서 온 형, 손바닥 굳은살도 없더라” 유족이 본 684부대	0
681396801748	society	1만4000명 전공의 단체 "조민 허위스펙 불공정, 의전원 취소해야"	0
990437265248	society	단독주택서 잠자던 부부 질식사…범인은 지하주차장의 차량?	0
860887482116	society	年이자만 20%↑…서울시, 서민 울리는 '불법 대부업' 집중단속	0
158564274837	society	태풍 '오마이스', 제주도 지나 자정쯤 남해안 상륙할 듯	0
148738425821	society	광복절 연휴 뒤 일주일...이번주 4차 대유행 확산세 고비	0
420278641706	society	[오밥뉴스] 코로나 등교 어쩌나…산골 '곡성 유학' 몰린 애들	0
804303610842	society	[오밥뉴스]"순자씨를 아시나요"…엄마의 엄마 이야기	1
92859491046	society	[오밥뉴스]"나도 내 자식 가르칠 땐 화나" 수학자의 뜻밖 교육법	1
450380980694	society	[오밥뉴스]“육아도 올림픽”…세계 '엄빠' 공감 부른 이 그림	1
80393374943	society	[오밥뉴스]코로나로 불안해진 일상…커지는 가족의 소중함	1
506262068389	society	[오밥뉴스]타이거우즈, 패트릭 리드…부모의 자격	1
544021175515	society	[오밥뉴스]백마탄 왕자는 없다, 스웨덴의 젠더교육	1
936792147309	society	[오밥뉴스]아픈 아이 병원길도 대신…우리동네 이색 서비스	1
171699135843	society	수술실 CCTV' 국회 9부 능선 넘었다…의협 "헌법소원 불사"	1
660817239375	society	"오전 AZ 4개, 화이자 1개 맞지?" 의료진들 백신접종 전쟁	0
217519171446	society	쓰레기통서 울고 있던 신생아…법원 “도주 우려” 친모 구속	0
947321369325	society	서울 지하철, 9월 14일부터 총파업…'지하철 대란' 오나	0
890925017186	society	정부, 연내 국민 70% 부스터샷 접종 계획...내년 백신 9000만회분 계약	1
410918727120	society	“서울시 역학조사 TF 해체” 김어준의 뉴스공장…언중위 “정정하라”	0
219785580318	society	태풍 '오마이스', 제주도 지나 자정쯤 여수 인근 상륙할 듯	0
793913514731	society	두살배기 탄 유모차 차도 돌진…초3·초1 남매가 몸날려 막았다	1
16982631650	society	금연 100일' 조건 성관계뒤 "성폭행당했다" 고소 10대女 무죄	0
459329324906	society	홍준표 "청와대 세종 옮기면, 국민들 6·25 때 떠올라 두려워해"	0
909113582325	society	법학교수회·민변까지 "민주당, 언론중재법안 날치기 멈춰라"	0
474477384308	society	월 1% 배당 검은 유혹 “평생 번데기 팔아 모은 1.5억 날렸다”	0
604869765494	society	"女하사 자는 모습 찍고 돌려봐" 육군도 성추행 극단선택 시도	0
843287334845	society	[속보] 복지부 "조민 입학취소 처분뒤 의사면허 취소절차 진행"	0
592724343103	society	딸 조민, 부산대 입학취소에…조국 "아비로서 고통스럽다"	0
189288057117	society	부산대 "조국 딸, 의전원 입학 취소" 2015년 모집요강이 근거	0
215970379293	society	길과장·카국장 사라지나…'국회 세종의사당' 운영위 소위 통과	1
753002214216	society	80대男 사망케한 50대女 징역 5년…유족 “가스라이팅에 의한 살인”	0
293708354909	society	"장관 후보 때 공격받던 그 기술"…무선충전 전기차 대전 누빈다	1
373680483698	society	박원순 팔짱사진'에 징계위기…진혜원 "2차가해 몰이" 발끈	0
109903622986	society	조민 부산대 입학 취소 직후…고려대도 "위원회 꾸렸다"	0
341957393102	society	부산대 리뷰테러'에 "조민양 믿습니다"…親文 들끓는다	0
793562867131	society	“신입 직원이 AZ로 착각”…강릉서 교차 접종 안되는 모더나 40명 오접종	0
166541165530	society	조민 의사 면허도 취소된다, 복지부 "공문 오면 절차 시작"	0
807540683320	society	박원순 피해자 측, 유족 측 대리인 경찰에 고소	0
324156107113	society	"녹조 독소 마이크로시스틴 낙동강·금강에서 고농도로 검출돼"	0
190647384181	society	국내 체류 외국인 확진자 급증...1주일간 1665명 발생	0
976216277629	society	“로톡, 변호사법 위반 아니다”…변협과 정면 충돌한 법무부	0
877407535302	sport	아주대 추계대학축구연맹전 2연승...군장대 8-2 완파	1
880293157134	sport	KBL 새 캐치프레이즈 ‘Re:bound(다시 튀어 오른다)'	1
749363249129	sport	2m 공격수 뮬리치 "3연속골로 성남 3연승 이끈다"	1
223031621913	sport	빙상연맹, 피겨 네벨혼·유니버시아드 선발전 비대면 개최	1
593481774305	sport	1점 차에도 또 정해영...윌리엄스 감독이 믿고 쓴다	1
604696055429	sport	신유빈 6전 전승으로 세계선수권 국가대표	1
882093515829	sport	우여곡절 컵대회 마친 고희진 감독 "배구의 소중함 느꼈다"	1
98876502888	sport	현대캐피탈 김명관 "V리그서 달라진 공격 보실 수 있을 것"	1
148289301260	sport	김현 환상골… 인천, 성남 제압하고 6위 도약	1
417227398423	sport	선수교체 6회 제한 넘겨 7회 바꾼 OK금융그룹, 그 이유는?	1
710111367105	sport	태극마크 따낸 신유빈 "파리올림픽에선 메달 따야죠"	1
881184769739	sport	최영환 인생투' 롯데, 키움 꺾고 후반기 8G에서 6승 수확	1
323129583407	sport	벤투호의 카타르월드컵 최종예선 1·2차전 장소는 서울·수원	1
188499890951	sport	신유빈 "세계선수권대회에서 메달 한 번 따볼게요"	1
41679408217	sport	다시 고개 드는 베이징올림픽 취소론	0
672192777931	sport	개인사가 많은 외국인 선수, 울며 겨자먹는 구단	0
927433099915	sport	“남자 안 좋아해, 화장한 적도 없다”… 참다 폭발한 男 배구선수	0
781225960468	sport	도쿄패럴림픽 선수촌 첫 확진자 발생…"선수 아닌 대회 관계자"	0
321282391752	sport	국민체육공단, 도쿄 패럴림픽 비대면 스포츠과학 지원	1
939687736055	sport	프로축구 강원 FC 선수 코로나19 확진	0
650695878072	sport	추계대학축구연맹전 22강 가려졌다	1
300367260478	sport	근대5종 첫 메달 전웅태, 포상금 5000만원 받았다	1
945239707400	sport	김광현, 재활 등판에서 2이닝 홈런 2방 2실점	1
402857251986	sport	오사카 나오미 "졌을 때 끔찍한 제목이 무서웠다"	0
989902096545	sport	엄상백 6년 만에 선발승, 1위 KT 50승 고지	1
809089928960	sport	연세대 추계대학축구연맹전 16강 진출	1
574941002104	sport	패럴림픽 역도 최근진 "후회없는 경기 하고 싶다"	1
76386319016	sport	강원도의 힘' 임희정, 하이원에서 '대세' 박민지 꺾고 우승	1
839665023038	sport	복싱 레전드 파키아오, 2년 만의 복귀전에서 패배	0
773705557407	sport	승부처에서 빛난 K리그 베테랑의 힘	1
495887770668	sport	하주석 만루포, 김태연 4타점…한화, 두산에 대승	1
255394020862	sport	울산, 수원 꺾고 K리그1 선두 질주...이청용 멀티골	1
756112891877	sport	파퀴아오 졌지만 끝 아니다, 다음 상대는 두테르테?	0
147018739904	sport	‘강원도의 딸’ 임희정	1
215335703572	sport	손흥민 2경기 연속골 불발… 토트넘은 개막 2연승	1
167278248722	sport	울버햄튼전 71분 뛴 손흥민 평점 6.5점	1
597854567316	sport	벤투호, '부상 가능성' 손흥민 포함 최정예 차출	1
77953899786	sport	강등권 서울의 위기, 가브리엘의 머리가 구할까	0
448705602346	sport	팬·선수 충돌 소동, 리그1 니스-마르세유전 중단	0
126544845136	sport	몬스터' 김민재 페네르바체 데뷔전서 합격점	1
465780987775	sport	찬밥 신세였던 이용찬, NC 수호신으로 비상	0
327358765550	sport	벤투 "손흥민 부상 따로 보고 없었다"	1
861804644888	sport	케인 이적설 도는 와중에...손흥민 허벅지 부상 가능성	0
106716657899	sport	마음 비웠는데 왜 재밌죠...초심 신인이 이끄는 NC	1
212635834963	sport	한화 김범수를 북돋운 조언, "너는 경기를 잡으러 나간다"	1
198529997988	sport	대한민국, 도쿄패럴림픽 81번째로 개회식 입장	1
651258830276	sport	페퍼저축은행, 'AI PEPPERS'로 팀명 확정	1
987203208383	sport	한국 아이스하키, 베이징올림픽 향한 ‘바늘 구멍’에 도전장	1
70500079394	sport	오른발 동점골, 왼발 역전골 '이청용 클래스'	1
982001308710	sport	강소휘-유서연 32점 합작, GS칼텍스 컵대회 개막전 승리	1
768050476012	sport	도쿄올림픽 다녀온 오지영-안혜진 "많은 것 느꼈다"	1
41038964784	sport	방어율 백정현, 다승 요키시, 탈삼진 미란다...절대 강자 없다	0
714517905334	sport	안창림 "동메달 못마땅한 아버지께 금 선물할 것"	1
997946081548	sport	120년 만에 성사된 9연승 팀 대결, 양키스가 이겼다	1
979983731255	sport	17승 투수 두산 이영하는 왜 1승 투수가 됐나	1
828592534260	sport	머리 짧게 자른 이소영 "새로운 도전을 위해"	1
57073597512	sport	최지만, 햄스트링 통증으로 또 부상자 명단 오를 듯	0
510117002923	sport	준우승 단골' 사나이의 반전... 피나우, 5년5개월 만에 PGA 투어 통산 2승	1
220757541450	sport	탈레반 탓 출전 무산 아프간, 패럴림픽 개회식 국기는 입장	1
923471877441	sport	토트넘 떠난 라멜라, 벌써 시즌 3호골	1
903551484158	sport	조기성-이인국 2회 연속 메달 도전, 패럴림픽 수영 25일 시작	1
922830144828	economy	‘연봉 전쟁’ 게임업계...빅3만 상반기 인건비 1700억 늘었다	0
749267459515	economy	현대백화점 나무 10만 그루 심는다…2025년까지 ‘탄소중립의 숲’ 조성	1
391165904591	economy	삼성그룹, 르노삼성 지분 모두 매각하기로	0
220089061731	economy	금융위원장 후보자 “모든 수단 가용”… 가계대출 ‘영끌 규제’ 예고	0
246762628641	economy	온라인, 오프라인 황제 꺾었다... 아마존, 2년 앞당겨 월마트 추월	1
334187626949	economy	유통기한 지난 빵 쓰고 알바 탓… 맥도날드, 불매 조짐	0
995660566219	economy	文케어 풍선효과?... 중고마켓에 쏟아진 피부과 로션	0
4163277106	economy	가상화폐 투자운용사 하이퍼리즘, 코인베이스·헤시드 등서 130억 투자 유치	1
23956983187	economy	BTS·슈퍼맨 웹툰 선보인다... 네이버웹툰, 1위 굳히기 승부수	1
119222078079	economy	환율 오르자 7월 외화예금 9억달러 감소...석 달 연속 감소세	0
887872856007	economy	미 연내 테이퍼링 신호...코스피 3100 무너졌다	0
300592341243	economy	업비트, 업계 최초로 금융당국에 사업자 신고	1
513586491332	economy	‘반의 반값’ 아파트, ‘신의 한수’ 인가 허풍인가	0
733777244693	economy	입법조사처 “부가티·마이바흐 법인차량 세금 혜택 줄여야”	0
752298966104	economy	황제주의 역사, 한 때 700만원짜리 주식도 있었다	0
280296028095	economy	‘에루샤’ 빠진 동탄 롯데·대전 신세계…명품 뭘로 채웠나	0
209092146283	economy	[인사] 김양수 한국해양진흥공사 사장 외	1
822293235744	economy	26일 금리인상? 韓銀 깊어지는 고민	0
973056817492	economy	‘코로나 대출’ 만기는 계속 연장… 또 다른 ‘연체 폭탄’ 키우나	0
955677287742	economy	[NOW] “주택연금 들면 5년 더 살더라”	1
87851473922	economy	주택담보·전세·마통… 부동산 대출중단 도미노	0
355066614367	economy	“백신 맞고 심장 아파… 갤럭시워치로 ‘심낭염’ 잡아냈다”	0
89737791663	economy	19년 잘 다닌 삼성 퇴사, 아무도 안 하던 필름에 도전한 결과	1
53567576795	economy	자영업자 표심잡기?… ‘신용사면’ 대책의 함정은	0
737577088186	economy	SK그룹 이천포럼 23일 개막… 최태원 “지속가능한 미래 생태계 위한 실천방법 찾자”	1
188409469468	economy	SK그룹 이천포럼 23일 개막… 최태원 “지속 가능한 미래 생태계 위한 실천방법 찾자”	1
369247699250	economy	베트남 호찌민 완전봉쇄… 삼성 가전공장 초비상	0
641505620862	economy	위원회 만들어 우유값 잡는다?… 정부, 원유 값 결정 체계 개편 나서	0
806820081681	economy	올해 벌써 ‘100兆 개미’… 외국인 30조 팔때 사고 또 샀다	0
953319841829	economy	GM 전기차 추가 리콜 쇼크… LG화학 9%대 급락, 코스피 하락률 1위	0
635880888411	economy	HMM 해상노조, 정오까지 파업 찬반투표…수출 물류대란 벌어지나	0
406749820511	economy	AMRO “한국 성장률 3.9%로 상향...가계부채 유의해야”	0
605330454729	economy	중장비 접근하면 “삐~”… 현대건설, AI로 안전사고 예방한다	1
978965857483	economy	코스피 장중 3100선 회복... 외국인·기관 쌍끌이 매수	1
101343649234	economy	베트남 봉쇄로 패션업체도 비상...의류·신발 공급 차질	0
580967287724	economy	이준석, 따릉이 대신 ‘아이오닉5′ 탄다.... 전기차 직접 운전해 등원	0
556666396136	economy	주식 빚투 후폭풍... 증권사 담보대출 속속 중단	0
404478392261	economy	8월 수출 40.9% 증가… 10개월 연속 상승세 이어가나	1
513255175815	economy	SK하이닉스 하반기 수시채용 시작...올해 총 네자릿수 뽑는다	1
440758074251	economy	주택 공급 한시가 급한데...삐걱대는 공공개발	0
747021609156	economy	거래소, 불공정거래 신고자 4명에게 4113만원 포상	1
925712641908	economy	월 96만원 버는데 집밥에만 24만원… 저소득층, 물가 급등에 빚내 밥먹었다	0
9501291272	economy	‘대출 절벽’ 진화 나선 금융위 “주담대 중단, 다른 은행 확산 없을 것”	0
853643256945	economy	고승범 빠진 6인체제 금통위… 26일 금리인상 할까	0
108486191705	economy	케이뱅크, KT 5G 고객 대상 통장 출시… 최고 연 5.0% 우대금리	1
666505645780	economy	권오갑, 새식구 두산인프라 임직원에 편지… “건설기계 핵심 사업 육성”	1
14830340195	economy	상장사협의회 “급진적인 ESG 공시 의무화 반대”	0
86677299212	economy	케네디 대통령 된 비결은 회초리 체벌?	0
937088595263	economy	HMM 해상노조 파업가결… “우린 선상노예 아니다, 25일 단체사직서”	0
750994639440	economy	주택 공급 한시가 급한데... 삐걱대는 공공 개발	0
495258149672	economy	이선호 CJ제일제당 부장, 장충동 故이건희 자택 196억원에 매입	1
846780055737	economy	SK하이닉스 하반기 수시채용 시작… 올해 총 네자릿수 뽑는다	1
767214948475	economy	회삿돈 빼돌려 승마‧요트 즐기고 딸‧사위엔 30억 아파트 구입비 편법 증여	0
396123422448	economy	멈추지 않는 가계부채, 2분기 1800조 넘었다...증가액 사상 최대	0
655570432134	economy	“하객도 없는데 미룰까…” 코로나19 이후 결혼식 분쟁 큰 폭으로 늘어	0
316430798081	economy	수입 와인… 3년 전보다 최대 35% 싸졌다	1
259823963771	economy	올 7월 동해 수온 사상 최고치 기록… 평년보다 2.7도높아	0
727113901563	economy	표본 바꿨더니 서울 빌라 평균가 한 달 새 28% 급등… 평균 3억4629만원	0
823140796405	economy	“신의 뜻에 맡긴다” 백신 금지한 탈레반...코로나 폭발 부르나	0
741771713193	economy	샌프란시스코 원조 유니콘이 100% 원격 근무 회사가 된 5가지 비결	1
343055004770	economy	[Mint Letter] 일터의 백신 의무화 갈등	0
190177923743	economy	삼성 “3년간 240조 투자, 4만명 고용...바이오를 제2반도체 육성”	1
921963393195	economy	삼성전자 2분기 배당금 14조원… 네슬레 제치고 세계 1위	1
336044164899	politics	고민정 “이준석, 주인공 되려는 성향이 문제”	0
44703906376	politics	尹캠프 간 與출신 유종필의 눈물 “文정부, 상식 숨 쉴 공간 한 줌 없어”	0
314358814468	politics	갑옷 입고 백마 탄 허경영, 세 번째 대선 출마… “모든 성인 1억원 지급”	1
684153821678	politics	황교익 “우리 유튜브 나와달라, 정세균 측근으로 불리고 싶다”	0
240372615016	politics	홍준표 “윤석열, 벼락치기 공부로 대통령 되겠나”	0
486333743587	politics	‘尹 정리’ 녹취 파문에 하태경 “원희룡, 분탕질 말고 사퇴하라”	0
329356518064	politics	황교익 논란 커지자 이재명 캠프 “경기도의회가 반대하면 내정 철회”	0
431043271443	politics	이낙연측 “연미복, 일본 제복 아냐…최고의 외교 의전”	0
977290832938	politics	김기현 “언론중재법 강행은 폭거… 文대통령 ‘언론자유’ 언급 황당”	0
492038221944	politics	1·4후퇴 때 홀로 월남…이산가족 代父였던 이재운 변호사 별세	0
239781683648	politics	전여옥 “녹취록 푼 이준석, 이성 잃었거나 실성”	0
534081382698	politics	김은혜, 이재명 ‘기본주택’ 공약에 “다단계 사기 아닌가”	0
467861655781	politics	‘국민장인’ 유승민 딸 근황 공개 “정치하겠다면 찬성”	0
14467919933	politics	최재형, ‘조부 親日 논란’에 “진보 진영, 반대파를 친일파로 낙인찍어 공격”	0
457708404108	politics	국민의힘 초선들 “당내 갈등 묻고 가자…정권교체 사명 잊지 말아야”	0
874935097305	politics	‘조국, 유재수 감찰 무마 의혹 폭로’ 김태우 前수사관, 尹캠프 합류	0
